N,P,K,temperature,humidity,pH,rainfall,crop
199.98632500678048,62.38960540101789,129.58059570807,37.813671101631826,71.28335500911768,7.022386665323333,198.17496955897133,Sugarcane
160.70423862102757,78.8210225197474,94.72677024028576,23.541899577626157,48.58916485300109,7.061074986879194,188.70085781970883,Maize
156.71200817395737,33.92370118573682,215.01586139872282,16.728250129891922,56.112015447159614,8.865866058231774,334.48076407943125,Grapes
190.4406673168389,78.78981210082948,79.95144610063616,20.25572515795627,45.9263699720645,7.0575224027669226,153.01339366837124,Maize
173.28105912033476,37.140119243652705,214.1400039203655,18.160741670776208,57.33024111105765,8.704633685460228,323.9071466919717,Grapes
67.68298156356703,96.42638510442221,47.23403947813841,32.688845992361415,68.99652646993262,7.136236996114797,134.5308954879495,Cotton
124.74641327611744,102.84854404668269,116.7334171513991,10.190737314722622,79.32254451103823,5.191644327502902,83.25505388188627,Potato
122.3637555005587,24.613348907751533,143.9754998302795,26.28812286820048,84.83022097694464,6.386824665328728,217.93346871963956,Banana
86.15247832369593,61.54416207289072,165.96126183897312,14.128467868284709,55.1372981097663,8.18121995953829,67.11454293040677,Orange
216.5750668416739,65.71067049270636,128.73251794490093,34.528198673037686,68.05292966337274,6.806956668054716,182.9471280071838,Sugarcane
236.44510197038227,149.19782211006597,17.500676970299136,43.70940691341018,36.99885812811858,7.211306047474222,22.862048447754844,Watermelon
154.15656231899408,76.2380373652397,79.57197496968482,21.33212925233412,51.79910965070945,6.82466282488617,154.14320306705423,Maize
39.687453675065484,90.4557628956925,225.0912612143721,5.358822412510489,96.20940237348383,3.763932005245153,472.78400086498175,Tea
228.1079378044894,82.28117589354585,121.11373112640536,32.39434741716799,66.38735446369616,6.99665260425604,198.71378429869557,Sugarcane
250.29223966073897,16.132930468328816,60.67517614345702,46.54649798389971,26.161086985419338,9.646615797377976,568.999308974684,Coffee
238.64460085219804,177.78360898278652,14.267455414962985,43.69040812000182,33.35874654740705,7.5154022298410155,26.776900508834633,Watermelon
29.851057153042568,59.181223988834205,27.241616246290064,16.998910800637347,35.28480649862308,8.45913084490257,46.17832532483577,ChickPea
33.78382982892212,56.71149046880757,32.36611850651734,15.060588375477156,36.80495848026642,8.073951465639537,40.02102980778488,ChickPea
182.99049250380227,72.70516556679681,91.39225780186625,32.79111251710724,73.82564537728423,7.101339801604137,201.63218604680702,Sugarcane
76.81013587041592,67.56808274636015,151.87036915941147,14.744810724084054,59.4537084786053,8.824889063698734,78.99590268210882,Orange
49.309954782239814,36.88287893241989,34.713986536283024,38.69440958319832,85.89898350279128,6.933432696814765,307.5140169434078,Jute
22.202940885386923,56.818703218246725,27.410206765666327,15.988418759395355,44.750183739912174,8.179411275983075,62.80048210415254,ChickPea
209.28128863750695,143.18033568401174,23.763509985812206,43.193346806244165,37.52848137132395,7.576492254563506,20.981570898083714,Watermelon
257.81961901724793,18.034004860973297,63.60888525036846,42.576990970351844,23.089604433254806,9.897961090058097,554.9443352653377,Coffee
286.70933978040426,12.848212908086417,71.11713988438031,44.206270109622785,20.42849620749397,9.88321489321065,597.1579445410241,Coffee
133.46536414401822,26.477532425475378,140.53516852547025,28.546327766562175,81.75662115303061,6.453263937104891,229.15433057646706,Banana
76.10265795836621,96.49048711330127,57.24544601660476,30.65852415322114,61.901489253512516,7.997496688135043,134.83572000607944,Cotton
67.30633622018499,87.32362986974637,49.19206427622231,30.005719502346277,68.49630629679538,7.587612014746154,100.57134382917835,Cotton
60.45339596575022,183.31994136093263,135.50816760569376,31.424602354139665,42.024191818130106,4.008765205257143,135.31191831668497,Mango
186.28859296329634,89.11831620665683,71.85699842763901,22.03313189855639,45.428017811470355,7.383470305340038,163.72094833892467,Maize
31.952960682022578,103.5418508355911,225.92386562861216,9.888085350619022,99.0341314819811,3.6999558022406873,480.81427807046765,Tea
