N,P,K,temperature,humidity,pH,rainfall,crop
53.99214063258811,32.982815562656086,33.03174248985454,38.89025542726576,82.1197425714609,6.668831685889541,304.9383342380137,Jute
45.852448004230126,105.04770520788793,235.90600046831761,9.756158922200857,99.86883374997154,3.619677655491474,480.56302578509286,Tea
80.10094654472485,54.91052804955511,155.8125628678123,12.926372222233613,54.80533565654501,8.363379856516477,70.5095451314877,Orange
68.08514681614596,94.19309111982224,51.15669339517348,32.922437956634155,60.68680723544891,7.120095979696904,105.0998983854735,Cotton
58.64595967082013,190.17666195315152,116.181073316109,32.077453186121986,49.97502003024025,4.789145241215536,133.36015554613454,Mango
254.48104836480493,10.86033834495381,69.24700521142918,45.38090288577883,21.79968005787322,9.85130101322786,564.3477289674853,Coffee
240.7318985774879,67.17072543116379,116.53236899388659,33.86503406216025,68.43115288123667,6.858988306100103,217.7604498030689,Sugarcane
37.968830629197846,91.05195941458732,232.14652423353587,7.838430481756323,96.38816363166906,4.357461661821081,499.66188753766966,Tea
119.05446153825739,43.704974449132024,16.825292368262467,22.28708598955446,94.10729603102163,5.132654499460057,253.27976562173725,Rice
66.34636854848027,87.09545238645137,58.49796752222029,31.013781788525712,69.68681388989128,7.300865847757882,127.60957375984728,Cotton
115.35376734336772,59.69025510428686,169.72566374497072,29.05754791032484,94.22460959485944,6.076816130356938,359.18542203633257,Coconut
56.110335821627025,156.1148550951709,116.56725647061529,28.724520080488475,44.297786206859115,4.576349888877899,148.5147333484993,Mango
239.82179070389827,165.07239313778302,16.049782864517994,40.746949068822495,31.26639049519072,7.627077785324581,28.768799471056976,Watermelon
42.914408793180016,43.22580129351277,42.10471600534638,37.02288454345334,83.35615193386154,6.54368705183521,298.52325625034086,Jute
113.01657832516612,22.432792775839594,138.2864197133174,27.875035267391926,84.20900818669362,6.179557054780162,201.7414279166634,Banana
75.32218009582176,101.7287992278759,54.993320675919456,33.01640026548101,68.76886859564294,7.449468126455637,112.04048716676682,Cotton
55.879777962717256,199.94178537114544,132.36326293708905,32.01603819414989,45.35385292754125,4.696755249382995,157.30763194376192,Mango
40.67128347265084,100.79667452407335,223.85674836012174,8.000502861700287,99.15442445258941,3.5547920653865144,459.02740341031307,Tea
165.07936463972536,75.29198311717474,89.94548964004576,22.87656279995229,51.98148532269481,7.1646190304349515,189.9144171975326,Maize
120.66481664781831,28.52529354254368,146.1390493916394,25.021627896908925,82.22867165641043,6.161181671894762,248.2497283554843,Banana
111.38895114001366,44.51072601305065,19.372306643563313,23.85281980409134,94.97223287148593,5.347933703940457,283.00761892010496,Rice
285.56676020186325,18.27648599680162,75.66105587990042,44.52390238463635,21.133943640989585,9.711557476260523,583.5403169908467,Coffee
30.606219378553842,96.36378977731974,208.55902177892398,9.046328867018547,98.15840447381915,4.31729236261076,499.8288585721555,Tea
191.03442050040005,70.17493307327045,80.94308479731069,23.5556419243783,53.7414404277788,6.531510682185163,157.25228236123104,Maize
238.75872607653577,146.27902727130257,20.84175220714917,42.381044276200186,38.608315443604916,7.62980461578912,26.677068124778174,Watermelon
25.900616615059473,46.15602394828341,36.21666323370338,16.428766069734866,37.98774217532233,7.614795157970281,56.97891154612544,ChickPea
76.19635715337196,91.32743760411795,59.558207448598935,34.35701637954887,67.05787230093546,7.9599692368274795,109.31234580710755,Cotton
278.706873734338,158.01109750977292,18.493176602090898,43.13248196090752,36.200644970638024,7.253080882464057,21.45146585869317,Watermelon
45.69232343002331,96.76653359788179,232.82183290659611,8.307285112290199,97.38665673942062,4.269293989327749,464.1590534003848,Tea
79.08051808967568,107.06822063296792,50.88778731148764,31.704183774739015,60.288381323590926,7.109095588073329,123.10490210397381,Cotton
161.37817914206784,81.96415248241031,86.83286283411488,21.85999262020961,50.32855723080287,6.662386820938453,197.31458196024863,Maize
169.95079531944953,26.148203775503294,190.610009410539,20.64938116360144,61.92427915223816,9.0630852561099,330.96376266194324,Grapes
